CC,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,RBS,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,CC,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,RBS,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,Character_Flooding,Emoticon_Count,Hashtag_Frequency,Hashtag_to_word_ratio,Punctuation,Punctutation_Flooding,Tweet_length,Frequency_of_NER,NER_Count,NER_Presence,Tense_Clash,CC,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,RBS,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.12,1,0,56,0.03571428571428571,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.5,1,0,72,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,2,2,0,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,1,0,3,2,0,0,0,0,0,3,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,8,0.36,1,0,133,0.015037593984962403,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
0,2,0,1,1,2,1,0,2,1,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,2,0,1,1,2,1,0,2,1,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,3,0.16,1,0,119,0.008403361344537815,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,3,0.19,1,0,82,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.17,1,0,48,0.02083333333333333,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,0,0,1,2,0,0,0,0,2,0,2,0,0,0,2,0,1,0,0,2,0,0,0,1,1,4,0,0,1,3,0,0,0,0,3,0,6,0,0,0,3,0,1,0,0,2,0,0,0,1,0,0,20,5.0,1,0,124,0.0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,2,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,2,0,2,0,0,0,0,1,0,3,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,2,0,2,0,0,0,0,1,0,0,1,0.06,1,0,105,0.009523809523809523,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,56,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,2,0,0,0,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,3,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,1,0,76,0.0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,1,0,45,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,2,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.12,1,0,121,0.008264462809917356,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,0,0,0,2,1,0,1,0,1,0,2,0,0,0,1,1,0,1,1,1,0,0,0,1,0,2,0,0,0,4,1,0,1,0,1,0,2,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0.05,1,0,110,0.00909090909090909,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1
0,1,0,0,1,1,0,0,0,0,2,1,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,1,4,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0.06,1,0,90,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.33,1,0,73,0.0410958904109589,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.2,1,0,34,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.11,1,0,58,0.0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17,1,0,47,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.11,0,0,47,0.02127659574468085,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1,0,0,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,4,1,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0.13,1,0,83,0.012048192771084338,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11,1,0,58,0.017241379310344827,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,92,0.010869565217391304,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,0,0,0,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,5,5,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0.28,1,0,131,0.015267175572519085,2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,1,1,0,2,0,1,0,2,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,2,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,2,0.12,1,0,94,0.0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0
0,2,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0.14,0,0,134,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.29,1,0,54,0.037037037037037035,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,0,0,8,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0.04,1,0,164,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,0,0,130,0.015384615384615384,2,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,4,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.08,1,0,67,0.02985074626865672,2,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,0,0,0,2,2,0,1,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,3,0,1,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0.06,1,0,90,0.022222222222222227,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.12,0,0,48,0.04166666666666666,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,1,2,0,0,1,0,2,0,2,0,0,0,2,0,0,1,2,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,4,0,2,0,0,0,3,0,0,1,3,0,0,0,0,1,0,0,1,0.05,1,0,105,0.0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
2,2,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,0,0,7,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0.1,1,0,165,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0.07,1,0,91,0.01098901098901099,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0,2,1,0,2,0,1,0,2,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,6,1,0,3,0,1,0,3,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1,1,0.04,1,0,142,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.29,1,0,57,0.017543859649122806,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.11,0,0,47,0.02127659574468085,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.14,1,1,49,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,2,0,0,1,2,0,0,2,0,2,0,2,0,0,0,2,1,0,1,0,1,0,0,0,0,1,2,0,0,1,2,0,0,3,0,3,0,4,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,3,0.12,1,0,119,0.0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.73,1,0,88,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0.08,1,0,73,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,2,0,0,1,2,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,0,0,1,8,4,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,1,1,129,0.015503875968992246,2,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
0,2,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0.73,1,0,164,0.006097560975609756,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,1,0,1,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,4,1,0,1,0,1,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0.05,1,0,125,0.008,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.17,1,0,37,0.027027027027027032,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0,1,0,0,1,0,1,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.07,0,0,68,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0.1,1,0,61,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.12,1,0,39,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,31,0.06451612903225806,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,2,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0.09,1,0,89,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.11,1,0,61,0.0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,0,0,0,2,2,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,5,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0.17,1,0,131,0.015267175572519085,2,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0.44,1,0,79,0.012658227848101266,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.09,0,0,57,0.017543859649122806,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,4,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.11,1,0,67,0.01492537313432836,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,69,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.12,1,0,39,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,2,0,0,0,3,1,0,0,0,1,0,0,0,0.0,1,0,61,0.0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,0,0,1,2,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,50,0.0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,0,2,0,0,1,0,2,0,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,2,0,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0.07,1,0,71,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,2,0,0,0,0,6,0,0,2,0,3,0,0,0,0,0,1,1,0,0,3,1,0,0,0,1,0,0,0,0.0,1,0,113,0.0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
1,0,0,0,1,1,2,0,2,0,2,0,2,1,0,0,2,0,0,0,1,2,0,2,0,0,1,0,0,0,1,1,4,0,2,0,2,0,2,1,0,0,2,0,0,0,1,2,0,2,0,0,0,0,0,0.0,1,0,113,0.008849557522123894,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0
1,1,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0.07,1,0,89,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,0,2,2,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0.18,1,0,79,0.012658227848101266,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
0,1,0,0,1,0,1,0,1,0,0,1,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,1,0,73,0.0136986301369863,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0
0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.29,1,0,46,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.08,1,0,52,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,5,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0.05,1,0,111,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,2,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.42,1,0,90,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.12,0,0,37,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,0,2,2,0,0,0,1,0,1,0,0,0,1,0,1,2,1,1,0,0,0,0,0,1,0,0,0,4,2,0,0,0,1,0,1,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,1,0.07,1,1,99,0.010101010101010102,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,38,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,2,0,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0.07,0,0,71,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
